student_id,name,department,year,semester,is_disabled
BIT11256,Student_11256,AIDS,3,6,0
BIT11257,Student_11257,AIDS,3,6,0
BIT11258,Student_11258,AIDS,3,6,0
BIT11259,Student_11259,AIDS,3,6,0
BIT11260,Student_11260,AIDS,3,6,0
BIT11261,Student_11261,AIDS,3,6,0
BIT11262,Student_11262,AIDS,3,6,0
BIT11263,Student_11263,AIDS,3,6,0
BIT11264,Student_11264,AIDS,3,6,0
BIT11265,Student_11265,AIDS,3,6,0
BIT11266,Student_11266,AIDS,3,6,0
BIT11267,Student_11267,AIDS,3,6,0
BIT11268,Student_11268,AIDS,3,6,0
BIT11269,Student_11269,AIDS,3,6,0
BIT11270,Student_11270,AIDS,3,6,0
BIT11271,Student_11271,AIDS,3,6,0
BIT11272,Student_11272,AIDS,3,6,0
BIT11273,Student_11273,AIDS,3,6,0
BIT11274,Student_11274,AIDS,3,6,0
BIT11275,Student_11275,AIDS,3,6,0
BIT11276,Student_11276,AIDS,3,6,0
BIT11277,Student_11277,AIDS,3,6,0
BIT11278,Student_11278,AIDS,3,6,0
BIT11279,Student_11279,AIDS,3,6,1
BIT11280,Student_11280,AIDS,3,6,0
BIT11281,Student_11281,AIDS,3,6,0
BIT11282,Student_11282,AIDS,3,6,0
BIT11283,Student_11283,AIDS,3,6,0
BIT11284,Student_11284,AIDS,3,6,0
BIT11285,Student_11285,AIDS,3,6,0
BIT11286,Student_11286,AIDS,3,6,0
BIT11287,Student_11287,AIDS,3,6,0
BIT11288,Student_11288,AIDS,3,6,0
BIT11289,Student_11289,AIDS,3,6,0
BIT11290,Student_11290,AIDS,3,6,0
BIT11291,Student_11291,AIDS,3,6,0
BIT11292,Student_11292,AIDS,3,6,0
BIT11293,Student_11293,AIDS,3,6,0
BIT11294,Student_11294,AIDS,3,6,0
BIT11295,Student_11295,AIDS,3,6,0
BIT11296,Student_11296,AIDS,3,6,0
BIT11297,Student_11297,AIDS,3,6,0
BIT11298,Student_11298,AIDS,3,6,0
BIT11299,Student_11299,AIDS,3,6,0
BIT11300,Student_11300,AIDS,3,6,0
BIT11301,Student_11301,AIDS,3,6,0
BIT11302,Student_11302,AIDS,3,6,0
BIT11303,Student_11303,AIDS,3,6,0
BIT11304,Student_11304,AIDS,3,6,0
BIT11305,Student_11305,AIDS,3,6,0
BIT11306,Student_11306,AIDS,3,6,0
BIT11307,Student_11307,AIDS,3,6,0
BIT11308,Student_11308,AIDS,3,6,0
BIT11309,Student_11309,AIDS,3,6,0
BIT11310,Student_11310,AIDS,3,6,0
BIT11311,Student_11311,AIDS,3,6,0
BIT11312,Student_11312,AIDS,3,6,0
BIT11313,Student_11313,AIDS,3,6,0
BIT11314,Student_11314,AIDS,4,7,0
BIT11315,Student_11315,AIDS,4,7,0
BIT11316,Student_11316,AIDS,4,7,0
BIT11317,Student_11317,AIDS,4,7,0
BIT11318,Student_11318,AIDS,4,7,0
BIT11319,Student_11319,AIDS,4,7,0
BIT11320,Student_11320,AIDS,4,7,0
BIT11321,Student_11321,AIDS,4,7,0
BIT11322,Student_11322,AIDS,4,7,1
BIT11323,Student_11323,AIDS,4,7,0
BIT11324,Student_11324,AIDS,4,7,0
BIT11325,Student_11325,AIDS,4,7,0
BIT11326,Student_11326,AIDS,4,7,0
BIT11327,Student_11327,AIDS,4,7,0
BIT11328,Student_11328,AIDS,4,7,0
BIT11329,Student_11329,AIDS,4,7,0
BIT11330,Student_11330,AIDS,4,7,0
BIT11331,Student_11331,AIDS,4,7,0
BIT11332,Student_11332,AIDS,4,7,0
BIT11333,Student_11333,AIDS,4,7,0
BIT11334,Student_11334,AIDS,4,7,0
BIT11335,Student_11335,AIDS,4,7,0
BIT11336,Student_11336,AIDS,4,7,0
BIT11337,Student_11337,AIDS,4,7,0
BIT11338,Student_11338,AIDS,4,7,0
BIT11339,Student_11339,AIDS,4,7,0
BIT11340,Student_11340,AIDS,4,7,0
BIT11341,Student_11341,AIDS,4,7,0
BIT11342,Student_11342,AIDS,4,7,0
BIT11343,Student_11343,AIDS,4,7,0
BIT11344,Student_11344,AIDS,4,7,0
BIT11345,Student_11345,AIDS,4,7,0
BIT11346,Student_11346,AIDS,4,7,0
BIT11347,Student_11347,AIDS,4,7,0
BIT11348,Student_11348,AIDS,4,7,0
BIT11349,Student_11349,AIDS,4,7,0
BIT11350,Student_11350,AIDS,4,7,0
BIT11351,Student_11351,AIDS,4,7,0
BIT11352,Student_11352,AIDS,4,7,0
BIT11353,Student_11353,AIDS,4,7,0
BIT11354,Student_11354,AIDS,4,7,0
BIT11355,Student_11355,AIDS,4,7,0
BIT11356,Student_11356,AIDS,4,7,0
BIT11357,Student_11357,AIDS,4,7,0
BIT11358,Student_11358,AIDS,4,7,0
BIT11359,Student_11359,AIDS,4,7,0
BIT11360,Student_11360,AIDS,4,7,0
BIT11361,Student_11361,AIDS,4,7,0
BIT11362,Student_11362,AIDS,4,7,0
BIT11363,Student_11363,AIDS,4,7,0
BIT11364,Student_11364,AIDS,4,7,0
BIT11365,Student_11365,AIDS,4,7,0
BIT11366,Student_11366,AIDS,4,7,1
BIT11367,Student_11367,AIDS,4,7,0
BIT11368,Student_11368,AIDS,4,7,0
BIT11369,Student_11369,AIDS,4,8,0
BIT11370,Student_11370,AIDS,4,8,0
BIT11371,Student_11371,AIDS,4,8,0
BIT11372,Student_11372,AIDS,4,8,0
BIT11373,Student_11373,AIDS,4,8,0
BIT11374,Student_11374,AIDS,4,8,0
BIT11375,Student_11375,AIDS,4,8,0
BIT11376,Student_11376,AIDS,4,8,0
BIT11377,Student_11377,AIDS,4,8,0
BIT11378,Student_11378,AIDS,4,8,0
BIT11379,Student_11379,AIDS,4,8,0
BIT11380,Student_11380,AIDS,4,8,0
BIT11381,Student_11381,AIDS,4,8,0
BIT11382,Student_11382,AIDS,4,8,0
BIT11383,Student_11383,AIDS,4,8,0
BIT11384,Student_11384,AIDS,4,8,0
BIT11385,Student_11385,AIDS,4,8,0
BIT11386,Student_11386,AIDS,4,8,0
BIT11387,Student_11387,AIDS,4,8,0
BIT11388,Student_11388,AIDS,4,8,0
BIT11389,Student_11389,AIDS,4,8,0
BIT11390,Student_11390,AIDS,4,8,0
BIT11391,Student_11391,AIDS,4,8,0
BIT11392,Student_11392,AIDS,4,8,0
BIT11393,Student_11393,AIDS,4,8,0
BIT11394,Student_11394,AIDS,4,8,0
BIT11395,Student_11395,AIDS,4,8,0
BIT11396,Student_11396,AIDS,4,8,0
BIT11397,Student_11397,AIDS,4,8,0
BIT11398,Student_11398,AIDS,4,8,0
BIT11399,Student_11399,AIDS,4,8,0
BIT11400,Student_11400,AIDS,4,8,0
BIT11401,Student_11401,AIDS,4,8,0
BIT11402,Student_11402,AIDS,4,8,0
BIT11403,Student_11403,AIDS,4,8,0
BIT11404,Student_11404,AIDS,4,8,0
BIT11405,Student_11405,AIDS,4,8,0
BIT11406,Student_11406,AIDS,4,8,0
BIT11407,Student_11407,AIDS,4,8,0
BIT11408,Student_11408,AIDS,4,8,0
BIT11409,Student_11409,AIDS,4,8,0
BIT11410,Student_11410,AIDS,4,8,0
BIT11411,Student_11411,AIDS,4,8,0
BIT11412,Student_11412,AIDS,4,8,0
BIT11413,Student_11413,AIDS,4,8,0
BIT11414,Student_11414,AIDS,4,8,0
BIT11415,Student_11415,AIDS,4,8,0
BIT11416,Student_11416,AIDS,4,8,0
BIT11417,Student_11417,AIDS,4,8,0
BIT11418,Student_11418,AIDS,4,8,0
BIT11419,Student_11419,AIDS,4,8,0
BIT11420,Student_11420,AIDS,4,8,0
BIT11421,Student_11421,AIDS,4,8,0
BIT11422,Student_11422,AIDS,4,8,0
BIT11423,Student_11423,AIDS,4,8,0
BIT11424,Student_11424,AIDS,4,8,0
BIT11425,Student_11425,AIDS,4,8,0
BIT11426,Student_11426,AIDS,4,8,0
BIT11427,Student_11427,AIDS,4,8,0
BIT11428,Student_11428,AIDS,4,8,0
BIT11429,Student_11429,AIDS,4,8,0
BIT11430,Student_11430,AIDS,4,8,0
BIT11431,Student_11431,AIDS,4,8,0
BIT11432,Student_11432,AIDS,4,8,0
BIT11433,Student_11433,AIDS,4,8,0
BIT11434,Student_11434,AIDS,4,8,0
BIT11435,Student_11435,AIDS,4,8,0
BIT11436,Student_11436,AIDS,4,8,0
BIT11437,Student_11437,ECE,1,1,0
BIT11438,Student_11438,ECE,1,1,0
BIT11439,Student_11439,ECE,1,1,0
BIT11440,Student_11440,ECE,1,1,0
BIT11441,Student_11441,ECE,1,1,0
BIT11442,Student_11442,ECE,1,1,0
BIT11443,Student_11443,ECE,1,1,0
BIT11444,Student_11444,ECE,1,1,0
BIT11445,Student_11445,ECE,1,1,0
BIT11446,Student_11446,ECE,1,1,0
BIT11447,Student_11447,ECE,1,1,1
BIT11448,Student_11448,ECE,1,1,0
BIT11449,Student_11449,ECE,1,1,0
BIT11450,Student_11450,ECE,1,1,0
BIT11451,Student_11451,ECE,1,1,0
BIT11452,Student_11452,ECE,1,1,0
BIT11453,Student_11453,ECE,1,1,0
BIT11454,Student_11454,ECE,1,1,0
BIT11455,Student_11455,ECE,1,1,0
BIT11456,Student_11456,ECE,1,1,0
BIT11457,Student_11457,ECE,1,1,0
BIT11458,Student_11458,ECE,1,1,0
BIT11459,Student_11459,ECE,1,1,0
BIT11460,Student_11460,ECE,1,1,0
BIT11461,Student_11461,ECE,1,1,0
BIT11462,Student_11462,ECE,1,1,0
BIT11463,Student_11463,ECE,1,1,0
BIT11464,Student_11464,ECE,1,1,0
BIT11465,Student_11465,ECE,1,1,0
BIT11466,Student_11466,ECE,1,1,0
BIT11467,Student_11467,ECE,1,1,0
BIT11468,Student_11468,ECE,1,1,0
BIT11469,Student_11469,ECE,1,1,0
BIT11470,Student_11470,ECE,1,1,0
BIT11471,Student_11471,ECE,1,1,0
BIT11472,Student_11472,ECE,1,1,0
BIT11473,Student_11473,ECE,1,1,0
BIT11474,Student_11474,ECE,1,1,0
BIT11475,Student_11475,ECE,1,1,0
BIT11476,Student_11476,ECE,1,1,0
BIT11477,Student_11477,ECE,1,1,0
BIT11478,Student_11478,ECE,1,1,0
BIT11479,Student_11479,ECE,1,1,1
BIT11480,Student_11480,ECE,1,1,0
BIT11481,Student_11481,ECE,1,1,0
BIT11482,Student_11482,ECE,1,1,0
BIT11483,Student_11483,ECE,1,1,0
BIT11484,Student_11484,ECE,1,1,0
BIT11485,Student_11485,ECE,1,2,0
BIT11486,Student_11486,ECE,1,2,0
BIT11487,Student_11487,ECE,1,2,0
BIT11488,Student_11488,ECE,1,2,0
BIT11489,Student_11489,ECE,1,2,0
BIT11490,Student_11490,ECE,1,2,0
BIT11491,Student_11491,ECE,1,2,0
BIT11492,Student_11492,ECE,1,2,0
BIT11493,Student_11493,ECE,1,2,0
BIT11494,Student_11494,ECE,1,2,0
BIT11495,Student_11495,ECE,1,2,0
BIT11496,Student_11496,ECE,1,2,0
BIT11497,Student_11497,ECE,1,2,0
BIT11498,Student_11498,ECE,1,2,0
BIT11499,Student_11499,ECE,1,2,0
BIT11500,Student_11500,ECE,1,2,0
BIT11501,Student_11501,ECE,1,2,0
BIT11502,Student_11502,ECE,1,2,0
BIT11503,Student_11503,ECE,1,2,0
BIT11504,Student_11504,ECE,1,2,0
BIT11505,Student_11505,ECE,1,2,0
BIT11506,Student_11506,ECE,1,2,0
BIT11507,Student_11507,ECE,1,2,0
BIT11508,Student_11508,ECE,1,2,0
BIT11509,Student_11509,ECE,1,2,0
BIT11510,Student_11510,ECE,1,2,0
BIT11511,Student_11511,ECE,1,2,0
BIT11512,Student_11512,ECE,1,2,0
BIT11513,Student_11513,ECE,1,2,0
BIT11514,Student_11514,ECE,1,2,0
BIT11515,Student_11515,ECE,1,2,0
BIT11516,Student_11516,ECE,1,2,0
BIT11517,Student_11517,ECE,1,2,0
BIT11518,Student_11518,ECE,1,2,0
BIT11519,Student_11519,ECE,1,2,0
BIT11520,Student_11520,ECE,1,2,0
BIT11521,Student_11521,ECE,1,2,0
BIT11522,Student_11522,ECE,1,2,0
BIT11523,Student_11523,ECE,1,2,0
BIT11524,Student_11524,ECE,1,2,0
BIT11525,Student_11525,ECE,1,2,0
BIT11526,Student_11526,ECE,1,2,0
BIT11527,Student_11527,ECE,1,2,0
BIT11528,Student_11528,ECE,1,2,0
BIT11529,Student_11529,ECE,1,2,0
BIT11530,Student_11530,ECE,1,2,0
BIT11531,Student_11531,ECE,1,2,0
BIT11532,Student_11532,ECE,1,2,0
BIT11533,Student_11533,ECE,1,2,0
BIT11534,Student_11534,ECE,1,2,0
BIT11535,Student_11535,ECE,1,2,0
BIT11536,Student_11536,ECE,1,2,0
BIT11537,Student_11537,ECE,2,3,0
BIT11538,Student_11538,ECE,2,3,0
BIT11539,Student_11539,ECE,2,3,0
BIT11540,Student_11540,ECE,2,3,0
BIT11541,Student_11541,ECE,2,3,0
BIT11542,Student_11542,ECE,2,3,0
BIT11543,Student_11543,ECE,2,3,0
BIT11544,Student_11544,ECE,2,3,1
BIT11545,Student_11545,ECE,2,3,0
BIT11546,Student_11546,ECE,2,3,0
BIT11547,Student_11547,ECE,2,3,1
BIT11548,Student_11548,ECE,2,3,0
BIT11549,Student_11549,ECE,2,3,0
BIT11550,Student_11550,ECE,2,3,0
BIT11551,Student_11551,ECE,2,3,0
BIT11552,Student_11552,ECE,2,3,0
BIT11553,Student_11553,ECE,2,3,0
BIT11554,Student_11554,ECE,2,3,0
BIT11555,Student_11555,ECE,2,3,0
BIT11556,Student_11556,ECE,2,3,0
BIT11557,Student_11557,ECE,2,3,0
BIT11558,Student_11558,ECE,2,3,0
BIT11559,Student_11559,ECE,2,3,0
BIT11560,Student_11560,ECE,2,3,0
BIT11561,Student_11561,ECE,2,3,0
BIT11562,Student_11562,ECE,2,3,0
BIT11563,Student_11563,ECE,2,3,0
BIT11564,Student_11564,ECE,2,3,0
BIT11565,Student_11565,ECE,2,3,0
BIT11566,Student_11566,ECE,2,3,0
BIT11567,Student_11567,ECE,2,3,0
BIT11568,Student_11568,ECE,2,3,0
BIT11569,Student_11569,ECE,2,3,0
BIT11570,Student_11570,ECE,2,3,0
BIT11571,Student_11571,ECE,2,3,0
BIT11572,Student_11572,ECE,2,3,0
BIT11573,Student_11573,ECE,2,3,0
BIT11574,Student_11574,ECE,2,3,0
BIT11575,Student_11575,ECE,2,3,0
BIT11576,Student_11576,ECE,2,3,0
BIT11577,Student_11577,ECE,2,3,0
BIT11578,Student_11578,ECE,2,3,0
BIT11579,Student_11579,ECE,2,3,0
BIT11580,Student_11580,ECE,2,3,0
BIT11581,Student_11581,ECE,2,3,0
BIT11582,Student_11582,ECE,2,3,0
BIT11583,Student_11583,ECE,2,3,0
BIT11584,Student_11584,ECE,2,3,0
BIT11585,Student_11585,ECE,2,3,0
BIT11586,Student_11586,ECE,2,3,0
BIT11587,Student_11587,ECE,2,3,0
BIT11588,Student_11588,ECE,2,3,0
BIT11589,Student_11589,ECE,2,3,0
BIT11590,Student_11590,ECE,2,3,0
BIT11591,Student_11591,ECE,2,3,0
BIT11592,Student_11592,ECE,2,3,0
BIT11593,Student_11593,ECE,2,3,0
BIT11594,Student_11594,ECE,2,3,0
BIT11595,Student_11595,ECE,2,3,0
BIT11596,Student_11596,ECE,2,3,0
BIT11597,Student_11597,ECE,2,3,0
BIT11598,Student_11598,ECE,2,3,0
BIT11599,Student_11599,ECE,2,3,0
BIT11600,Student_11600,ECE,2,3,1
BIT11601,Student_11601,ECE,2,3,0
BIT11602,Student_11602,ECE,2,3,0
BIT11603,Student_11603,ECE,2,3,0
BIT11604,Student_11604,ECE,2,3,0
BIT11605,Student_11605,ECE,2,3,0
BIT11606,Student_11606,ECE,2,3,0
BIT11607,Student_11607,ECE,2,3,0
BIT11608,Student_11608,ECE,2,4,0
BIT11609,Student_11609,ECE,2,4,0
BIT11610,Student_11610,ECE,2,4,0
BIT11611,Student_11611,ECE,2,4,0
BIT11612,Student_11612,ECE,2,4,0
BIT11613,Student_11613,ECE,2,4,0
BIT11614,Student_11614,ECE,2,4,0
BIT11615,Student_11615,ECE,2,4,0
BIT11616,Student_11616,ECE,2,4,0
BIT11617,Student_11617,ECE,2,4,0
BIT11618,Student_11618,ECE,2,4,0
BIT11619,Student_11619,ECE,2,4,0
BIT11620,Student_11620,ECE,2,4,0
BIT11621,Student_11621,ECE,2,4,0
BIT11622,Student_11622,ECE,2,4,0
BIT11623,Student_11623,ECE,2,4,0
BIT11624,Student_11624,ECE,2,4,0
BIT11625,Student_11625,ECE,2,4,0
BIT11626,Student_11626,ECE,2,4,0
BIT11627,Student_11627,ECE,2,4,0
BIT11628,Student_11628,ECE,2,4,0
BIT11629,Student_11629,ECE,2,4,0
BIT11630,Student_11630,ECE,2,4,0
BIT11631,Student_11631,ECE,2,4,0
BIT11632,Student_11632,ECE,2,4,0
BIT11633,Student_11633,ECE,2,4,0
BIT11634,Student_11634,ECE,2,4,0
BIT11635,Student_11635,ECE,2,4,0
BIT11636,Student_11636,ECE,2,4,0
BIT11637,Student_11637,ECE,2,4,0
BIT11638,Student_11638,ECE,2,4,0
BIT11639,Student_11639,ECE,2,4,0
BIT11640,Student_11640,ECE,2,4,0
BIT11641,Student_11641,ECE,2,4,0
BIT11642,Student_11642,ECE,2,4,1
BIT11643,Student_11643,ECE,2,4,0
BIT11644,Student_11644,ECE,2,4,0
BIT11645,Student_11645,ECE,2,4,0
BIT11646,Student_11646,ECE,2,4,0
BIT11647,Student_11647,ECE,2,4,0
BIT11648,Student_11648,ECE,2,4,0
BIT11649,Student_11649,ECE,2,4,0
BIT11650,Student_11650,ECE,2,4,0
BIT11651,Student_11651,ECE,2,4,0
BIT11652,Student_11652,ECE,2,4,0
BIT11653,Student_11653,ECE,2,4,0
BIT11654,Student_11654,ECE,2,4,0
BIT11655,Student_11655,ECE,2,4,0
BIT11656,Student_11656,ECE,2,4,0
BIT11657,Student_11657,ECE,2,4,1
BIT11658,Student_11658,ECE,2,4,0
BIT11659,Student_11659,ECE,2,4,0
BIT11660,Student_11660,ECE,2,4,0
BIT11661,Student_11661,ECE,2,4,0
BIT11662,Student_11662,ECE,2,4,0
BIT11663,Student_11663,ECE,2,4,0
BIT11664,Student_11664,ECE,2,4,0
BIT11665,Student_11665,ECE,2,4,0
BIT11666,Student_11666,ECE,2,4,0
BIT11667,Student_11667,ECE,2,4,0
BIT11668,Student_11668,ECE,2,4,0
BIT11669,Student_11669,ECE,2,4,0
BIT11670,Student_11670,ECE,2,4,0
BIT11671,Student_11671,ECE,2,4,0
BIT11672,Student_11672,ECE,2,4,0
BIT11673,Student_11673,ECE,2,4,0
BIT11674,Student_11674,ECE,3,5,0
BIT11675,Student_11675,ECE,3,5,0
BIT11676,Student_11676,ECE,3,5,0
BIT11677,Student_11677,ECE,3,5,0
BIT11678,Student_11678,ECE,3,5,0
BIT11679,Student_11679,ECE,3,5,0
BIT11680,Student_11680,ECE,3,5,0
BIT11681,Student_11681,ECE,3,5,0
BIT11682,Student_11682,ECE,3,5,0
BIT11683,Student_11683,ECE,3,5,0
BIT11684,Student_11684,ECE,3,5,0
BIT11685,Student_11685,ECE,3,5,0
BIT11686,Student_11686,ECE,3,5,0
BIT11687,Student_11687,ECE,3,5,0
BIT11688,Student_11688,ECE,3,5,0
BIT11689,Student_11689,ECE,3,5,0
BIT11690,Student_11690,ECE,3,5,1
BIT11691,Student_11691,ECE,3,5,0
BIT11692,Student_11692,ECE,3,5,0
BIT11693,Student_11693,ECE,3,5,0
BIT11694,Student_11694,ECE,3,5,0
BIT11695,Student_11695,ECE,3,5,0
BIT11696,Student_11696,ECE,3,5,0
BIT11697,Student_11697,ECE,3,5,0
BIT11698,Student_11698,ECE,3,5,0
BIT11699,Student_11699,ECE,3,5,0
BIT11700,Student_11700,ECE,3,5,0
BIT11701,Student_11701,ECE,3,5,0
BIT11702,Student_11702,ECE,3,5,0
BIT11703,Student_11703,ECE,3,5,0
BIT11704,Student_11704,ECE,3,5,0
BIT11705,Student_11705,ECE,3,5,0
BIT11706,Student_11706,ECE,3,5,0
BIT11707,Student_11707,ECE,3,5,0
BIT11708,Student_11708,ECE,3,5,0
BIT11709,Student_11709,ECE,3,5,0
BIT11710,Student_11710,ECE,3,5,0
BIT11711,Student_11711,ECE,3,5,0
BIT11712,Student_11712,ECE,3,5,0
BIT11713,Student_11713,ECE,3,5,0
BIT11714,Student_11714,ECE,3,5,0
BIT11715,Student_11715,ECE,3,5,0
BIT11716,Student_11716,ECE,3,5,0
BIT11717,Student_11717,ECE,3,5,0
BIT11718,Student_11718,ECE,3,5,0
BIT11719,Student_11719,ECE,3,5,0
BIT11720,Student_11720,ECE,3,5,0
BIT11721,Student_11721,ECE,3,5,0
BIT11722,Student_11722,ECE,3,5,0
BIT11723,Student_11723,ECE,3,5,0
BIT11724,Student_11724,ECE,3,5,0
BIT11725,Student_11725,ECE,3,5,0
BIT11726,Student_11726,ECE,3,5,0
BIT11727,Student_11727,ECE,3,5,0
BIT11728,Student_11728,ECE,3,5,0
BIT11729,Student_11729,ECE,3,5,0
BIT11730,Student_11730,ECE,3,5,0
BIT11731,Student_11731,ECE,3,5,0
BIT11732,Student_11732,ECE,3,6,0
BIT11733,Student_11733,ECE,3,6,0
BIT11734,Student_11734,ECE,3,6,0
BIT11735,Student_11735,ECE,3,6,0
BIT11736,Student_11736,ECE,3,6,0
BIT11737,Student_11737,ECE,3,6,0
BIT11738,Student_11738,ECE,3,6,0
BIT11739,Student_11739,ECE,3,6,0
BIT11740,Student_11740,ECE,3,6,0
BIT11741,Student_11741,ECE,3,6,0
BIT11742,Student_11742,ECE,3,6,0
BIT11743,Student_11743,ECE,3,6,0
BIT11744,Student_11744,ECE,3,6,0
BIT11745,Student_11745,ECE,3,6,0
BIT11746,Student_11746,ECE,3,6,0
BIT11747,Student_11747,ECE,3,6,0
BIT11748,Student_11748,ECE,3,6,0
BIT11749,Student_11749,ECE,3,6,0
BIT11750,Student_11750,ECE,3,6,0
BIT11751,Student_11751,ECE,3,6,0
BIT11752,Student_11752,ECE,3,6,1
BIT11753,Student_11753,ECE,3,6,0
BIT11754,Student_11754,ECE,3,6,0
BIT11755,Student_11755,ECE,3,6,0
BIT11756,Student_11756,ECE,3,6,0
BIT11757,Student_11757,ECE,3,6,0
BIT11758,Student_11758,ECE,3,6,0
BIT11759,Student_11759,ECE,3,6,0
BIT11760,Student_11760,ECE,3,6,0
BIT11761,Student_11761,ECE,3,6,0
BIT11762,Student_11762,ECE,3,6,0
BIT11763,Student_11763,ECE,3,6,0
BIT11764,Student_11764,ECE,3,6,0
BIT11765,Student_11765,ECE,3,6,0
BIT11766,Student_11766,ECE,3,6,0
BIT11767,Student_11767,ECE,3,6,0
BIT11768,Student_11768,ECE,3,6,0
BIT11769,Student_11769,ECE,3,6,0
BIT11770,Student_11770,ECE,3,6,0
BIT11771,Student_11771,ECE,3,6,0
BIT11772,Student_11772,ECE,3,6,0
BIT11773,Student_11773,ECE,3,6,0
BIT11774,Student_11774,ECE,3,6,1
BIT11775,Student_11775,ECE,3,6,0
BIT11776,Student_11776,ECE,3,6,0
BIT11777,Student_11777,ECE,3,6,0
BIT11778,Student_11778,ECE,3,6,0
BIT11779,Student_11779,ECE,3,6,0
BIT11780,Student_11780,ECE,3,6,0
BIT11781,Student_11781,ECE,3,6,0
BIT11782,Student_11782,ECE,3,6,0
BIT11783,Student_11783,ECE,3,6,0
BIT11784,Student_11784,ECE,3,6,1
BIT11785,Student_11785,ECE,3,6,0
BIT11786,Student_11786,ECE,4,7,0
BIT11787,Student_11787,ECE,4,7,0
BIT11788,Student_11788,ECE,4,7,0
BIT11789,Student_11789,ECE,4,7,0
BIT11790,Student_11790,ECE,4,7,0
BIT11791,Student_11791,ECE,4,7,0
BIT11792,Student_11792,ECE,4,7,0
BIT11793,Student_11793,ECE,4,7,0
BIT11794,Student_11794,ECE,4,7,0
BIT11795,Student_11795,ECE,4,7,0
BIT11796,Student_11796,ECE,4,7,0
BIT11797,Student_11797,ECE,4,7,0
BIT11798,Student_11798,ECE,4,7,0
BIT11799,Student_11799,ECE,4,7,0
BIT11800,Student_11800,ECE,4,7,0
BIT11801,Student_11801,ECE,4,7,0
BIT11802,Student_11802,ECE,4,7,0
BIT11803,Student_11803,ECE,4,7,0
BIT11804,Student_11804,ECE,4,7,0
BIT11805,Student_11805,ECE,4,7,0
BIT11806,Student_11806,ECE,4,7,0
BIT11807,Student_11807,ECE,4,7,0
BIT11808,Student_11808,ECE,4,7,0
BIT11809,Student_11809,ECE,4,7,0
BIT11810,Student_11810,ECE,4,7,0
BIT11811,Student_11811,ECE,4,7,0
BIT11812,Student_11812,ECE,4,7,0
BIT11813,Student_11813,ECE,4,7,0
BIT11814,Student_11814,ECE,4,7,0
BIT11815,Student_11815,ECE,4,7,0
BIT11816,Student_11816,ECE,4,7,0
BIT11817,Student_11817,ECE,4,7,0
BIT11818,Student_11818,ECE,4,7,0
BIT11819,Student_11819,ECE,4,7,0
BIT11820,Student_11820,ECE,4,7,0
BIT11821,Student_11821,ECE,4,7,0
BIT11822,Student_11822,ECE,4,7,0
BIT11823,Student_11823,ECE,4,7,0
BIT11824,Student_11824,ECE,4,7,0
BIT11825,Student_11825,ECE,4,7,0
BIT11826,Student_11826,ECE,4,7,0
BIT11827,Student_11827,ECE,4,7,0
BIT11828,Student_11828,ECE,4,7,0
BIT11829,Student_11829,ECE,4,7,0
BIT11830,Student_11830,ECE,4,7,0
BIT11831,Student_11831,ECE,4,7,0
BIT11832,Student_11832,ECE,4,7,0
BIT11833,Student_11833,ECE,4,7,0
BIT11834,Student_11834,ECE,4,7,0
BIT11835,Student_11835,ECE,4,7,0
BIT11836,Student_11836,ECE,4,8,0
BIT11837,Student_11837,ECE,4,8,0
BIT11838,Student_11838,ECE,4,8,0
BIT11839,Student_11839,ECE,4,8,0
BIT11840,Student_11840,ECE,4,8,0
BIT11841,Student_11841,ECE,4,8,0
BIT11842,Student_11842,ECE,4,8,0
BIT11843,Student_11843,ECE,4,8,0
BIT11844,Student_11844,ECE,4,8,0
BIT11845,Student_11845,ECE,4,8,0
BIT11846,Student_11846,ECE,4,8,0
BIT11847,Student_11847,ECE,4,8,0
BIT11848,Student_11848,ECE,4,8,0
BIT11849,Student_11849,ECE,4,8,0
BIT11850,Student_11850,ECE,4,8,0
BIT11851,Student_11851,ECE,4,8,0
BIT11852,Student_11852,ECE,4,8,0
BIT11853,Student_11853,ECE,4,8,0
BIT11854,Student_11854,ECE,4,8,0
BIT11855,Student_11855,ECE,4,8,0
BIT11856,Student_11856,ECE,4,8,0
BIT11857,Student_11857,ECE,4,8,0
BIT11858,Student_11858,ECE,4,8,0
BIT11859,Student_11859,ECE,4,8,0
BIT11860,Student_11860,ECE,4,8,0
BIT11861,Student_11861,ECE,4,8,1
BIT11862,Student_11862,ECE,4,8,0
BIT11863,Student_11863,ECE,4,8,0
BIT11864,Student_11864,ECE,4,8,0
BIT11865,Student_11865,ECE,4,8,0
BIT11866,Student_11866,ECE,4,8,0
BIT11867,Student_11867,ECE,4,8,0
BIT11868,Student_11868,ECE,4,8,0
BIT11869,Student_11869,ECE,4,8,0
BIT11870,Student_11870,ECE,4,8,0
BIT11871,Student_11871,ECE,4,8,0
BIT11872,Student_11872,ECE,4,8,0
BIT11873,Student_11873,ECE,4,8,0
BIT11874,Student_11874,ECE,4,8,0
BIT11875,Student_11875,ECE,4,8,0
BIT11876,Student_11876,ECE,4,8,0
BIT11877,Student_11877,ECE,4,8,0
BIT11878,Student_11878,ECE,4,8,0
BIT11879,Student_11879,ECE,4,8,0
BIT11880,Student_11880,ECE,4,8,0
BIT11881,Student_11881,ECE,4,8,0
BIT11882,Student_11882,ECE,4,8,0
